nct_id,dropout_percentage_all,Clinical Title,Overall Status,Trial Phase,Allocation,Start Date,Completion Date,Primary Purpose,City,State,Zipcode,Gender,Minimum Age,New Completion Date,New Start Date,length_of_trial,RUCA2.0,Cleaned_Zipcodes
NCT00762034,28.31746997,"A Study of Pemetrexed, Carboplatin and Bevacizumab in Participants With Nonsquamous Non-Small Cell Lung Cancer",Completed,Phase 3,Randomized,December 2008,December 2014,Treatment,Fayetteville,Arkansas,72703,All,18.0,2014-12-01,2008-12-01,2191.0,1.0,72703
NCT00762476,10.22022259,Efficacy Trial of 3804-250A in the Prevention of Cold Illnesses,Completed,Phase 2,Randomized,August 2008,November 2008,Prevention,Paramus,New Jersey,07652,All,18.0,2008-11-01,2008-08-01,92.0,1.0,07652
NCT00764790,3.285714913,Immunogenicity and Safety of GSK Biologicals' Influenza Vaccine Versus a Licensed Comparator in Children,Completed,Phase 3,Randomized,"October 1, 2008","June 1, 2009",Prevention,Birmingham,Alabama,35205,All,0.5,2009-06-01,2008-10-01,243.0,1.0,35205
NCT00765076,1.149758454,Clinical Study of the Immunogenicity of GSK Biologicals' Influenza Vaccine GSK2186877A in People Aged 65 Years or Older,Completed,Phase 3,Randomized,"October 16, 2008","December 4, 2009",Prevention,Houston,Texas,77030,All,18.0,2009-12-01,2008-10-01,426.0,1.0,77030
NCT00768755,11.77198482,Evaluation Of The Efficacy Of The Combination Of Axitinib With Pemetrexed And Cisplatin In The Treatment Of Non-Squamous Non-Small Cell Lung Cancer,Completed,Phase 1/Phase 2,Randomized,January 2009,March 2012,Treatment,Huntsville,Alabama,35805,All,18.0,2012-03-01,2009-01-01,1155.0,1.0,35805
NCT00769067,4.787234043,A Randomized Trial Of PF-00299804 Taken Orally Versus Erlotinib Taken Orally For Treatment Of Advanced Non-Small Cell Lung Cancer That Has Progressed After One Or Two Prior Chemotherapy Regimen,Completed,Phase 2,Randomized,November 2008,August 2014,Treatment,Muscle Shoals,Alabama,35661,All,18.0,2014-08-01,2008-11-01,2099.0,1.0,35661
NCT00770120,44.06779661,S0722: Everolimus in Treating Patients With Pleural Malignant Mesothelioma That Cannot Be Removed By Surgery,Completed,Phase 2,,December 2008,April 2014,Treatment,Tucson,Arizona,85724-5024,All,18.0,2014-04-01,2008-12-01,1947.0,1.0,85724
NCT00771615,1.603606413,Immunogenicity & Safety of GSK's Avian Flu Vaccine 1557484A Given to Adults Aged 18-64 Years,Completed,Phase 2,Randomized,"October 16, 2008","December 4, 2009",Prevention,Huntsville,Alabama,35802,All,18.0,2009-12-01,2008-10-01,426.0,1.0,35802
NCT00771953,16.66666667,0822GCC: Phase 2 Study of Efficacy and Safety of Apricoxib/Placebo With Docetaxel or Pemetrexed in Non-Small Cell Lung Cancer,Completed,Phase 2,Randomized,November 2008,December 2014,Treatment,Los Angeles,California,90033,All,18.0,2014-12-01,2008-11-01,2221.0,1.0,90033
NCT00772109,2.087688489,Study of Fluzone Vaccine Administered by Intradermal Route in Comparison With Standard Fluzone® in Adults,Completed,Phase 3,Randomized,October 2008,July 2009,Prevention,Hoover,Alabama,35216,All,18.0,2009-07-01,2008-10-01,273.0,1.0,35216
NCT00772538,9.778766108,Evaluation of Tiotropium 5 µg/Day Delivered Via the Respimat® Inhaler Over 48 Weeks in Patients With Severe Persistent Asthma on Top of Usual Care (Study I),Completed,Phase 3,Randomized,October 2008,,Treatment,Birmingham,Alabama,,All,18.0,,2008-10-01,731.0,1.0,35203
NCT00772889,6.109530912,Evaluation of the Safety and Immunogenicity of the Influenza Vaccine GSK2186877A in the Elderly,Completed,Phase 3,Non-Randomized,"October 9, 2008","December 15, 2009",Prevention,Clearwater,Florida,33761,All,19.0,2009-12-01,2008-10-01,426.0,1.0,33761
NCT00772928,7.288457747,Study of the Effect of Pneumococcal Conjugate Vaccine (PCV) on Immunogenicity of Pentacel™,Completed,Phase 3,Randomized,October 2003,November 2006,Prevention,Montgomery,Alabama,36106,All,18.0,2006-11-01,2003-10-01,1127.0,1.0,36106
NCT00775450,0.4023948056,Influenza Vaccine Revaccination in Ambulatory Elderly Subjects,Completed,Phase 2,Randomized,October 2008,July 2009,Prevention,Hoover,Alabama,35216,All,65.0,2009-07-01,2008-10-01,273.0,1.0,35216
NCT00776984,11.19014167,Evaluation of Tiotropium 5 µg/Day Delivered Via the Respimat® Inhaler Over 48 Weeks in Patients With Severe Persistent Asthma on Top of Usual Care (Study II),Completed,Phase 3,Randomized,October 2008,,Treatment,Fountain Valley,California,,All,18.0,,2008-10-01,731.0,1.0,92708
NCT00777257,2.379903185,Study of Menactra® in US Adolescents When Administered Concomitantly With Tdap Vaccine,Completed,Phase 4,Randomized,April 2005,September 2007,Prevention,Jonesboro,Arkansas,72401,All,11.0,2007-09-01,2005-04-01,883.0,1.0,72401
NCT00782210,17.70334928,12 / 48 Week Pivotal PFT vs PBO in COPD I,Completed,Phase 3,Randomized,November 2008,,Treatment,Jasper,Alabama,,All,40.0,,2008-11-01,731.0,1.0,14855
NCT00782509,13.0369879,12 / 48 wk Pivotal PFT vs PBO in COPD II,Completed,Phase 3,Randomized,February 2009,,Treatment,Mobile,Alabama,,All,40.0,,2009-02-01,731.0,1.0,36602
NCT00783432,14.22136492,Study to Evaluate the Safety and Tolerability of a Nasal Spray in Patients With Chronic Allergic or Nonallergic Rhinitis,Completed,Phase 3,Randomized,July 2006,December 2007,Treatment,Somerset,New Jersey,08873,All,12.0,2007-12-01,2006-07-01,518.0,1.0,08873
NCT00783705,12.91574279,Inositol in Preventing Lung Cancer in Current or Former Smokers With Bronchial Dysplasia,Completed,Phase 2,Randomized,November 2008,May 2014,Prevention,Scottsdale,Arizona,85259,All,45.0,2014-05-01,2008-11-01,2007.0,1.0,85259
NCT00784550,21.06919315,A 24-Week Study to Evaluate the Safety and Efficacy of ADVAIR DISKUS® Inhaler 250/50mcg Plus SPIRIVA HANDIHALER® Inhaler Versus SPIRIVA HANDIHALER® Inhaler Plus Placebo DISKUS® Inhaler in Subjects With Chronic Obstructive Pulmonary Disease (COPD).,Completed,Phase 4,Randomized,December 2008,December 2009,Treatment,Riverside,California,92506,All,40.0,2009-12-01,2008-12-01,365.0,1.0,92506
NCT00789555,15.23110136,Safety of PATANASE Nasal Spray in Patients With Perennial Allergic Rhinitis,Completed,Phase 4,Randomized,November 2008,January 2011,Treatment,Fort Worth,Texas,76134,All,12.0,2011-01-01,2008-11-01,791.0,1.0,76134
NCT00790023,5.944279858,Clinical Trial to Assess the Efficacy and Safety of Ciclesonide Hydrofluoroalkane (HFA) Nasal Aerosol for the Treatment of Seasonal Allergic Rhinitis,Completed,Phase 3,Randomized,November 2008,February 2009,Treatment,Austin,Texas,78731,All,12.0,2009-02-01,2008-11-01,92.0,1.0,78731
NCT00791934,23.80952381,Clinical Study of Safety and Efficacy for the Relieva Stratus With Elution of Triamcinolone Acetonide,Completed,Phase 3,,August 2008,November 2011,Treatment,Burlington,Massachusetts,01805,All,17.0,2011-11-01,2008-08-01,1187.0,1.0,01805
NCT00798603,53.22580645,"Pemetrexed, Carboplatin, and Bevacizumab as First-Line Therapy in Treating Older Patients With Stage IIIB or Stage IV Non-Small Cell Lung Cancer",Completed,Phase 2,,December 2008,May 2013,Treatment,Scottsdale,Arizona,85259-5499,All,70.0,2013-05-01,2008-12-01,1612.0,1.0,85259
NCT00802867,1.31445905,Study of DAPTACEL® Administered as a 5th Dose in 4 to 6-Year-Old Children Previously Immunized With PENTACEL™,Completed,Phase 4,Non-Randomized,February 2004,September 2005,Prevention,Jonesboro,Arkansas,72401,All,4.0,2005-09-01,2004-02-01,578.0,1.0,72401
NCT00805025,53.93258427,Evaluation of the Quality of Life Questionnaire-Bronchiectasis (QOL-B) in Patients With Bronchiectasis,Completed,Phase 2,,December 2008,October 2009,Treatment,Birmingham,Alabama,35209,All,18.0,2009-10-01,2008-12-01,304.0,1.0,35209
NCT00806819,31.9723796,Lume Lung 2 : BIBF 1120 Plus Pemetrexed Compared to Placebo Plus Pemetrexed in 2nd Line Nonsquamous NSCLC,Completed,Phase 3,Randomized,December 2008,December 2015,Treatment,Downy,California,,All,18.0,2015-12-01,2008-12-01,2556.0,1.0,83234
NCT00807573,4.545454545,"Paclitaxel, Bevacizumab and Pemetrexed in Patients With Untreated, Advanced Non-Small Cell Lung Cancer Using Web-Based Data Collection, Patient Self-Reporting of Adverse Effects and Automated Response Assessment",Completed,Phase 2,,December 2008,April 2014,Treatment,Basking Ridge,New Jersey,07920,All,18.0,2014-04-01,2008-12-01,1947.0,1.0,07920
NCT00809094,1.470588235,"NAC Phase IIB: A Multi-Center, Phase IIB, Randomized, Placebo-controlled, Double-Blind Study Of The Effects Of N-Acetylcysteine On Redox Changes and Lung Inflammation In Cystic Fibrosis Patients",Completed,Phase 2,Randomized,November 2008,February 2011,Treatment,Birmingham,Alabama,35294,All,7.0,2011-02-01,2008-11-01,822.0,1.0,35294
NCT00809757,11.32538485,"A Safety, Efficacy and Tolerability Study in Pediatric Subjects With Asthma",Completed,Phase 3,Randomized,December 2008,June 2013,Treatment,Little Rock,Arkansas,72205,All,18.0,2013-06-01,2008-12-01,1643.0,1.0,72205
NCT00810693,12.0130817,A Study to Evaluate Efficacy and Safety of Oral BAY63-2521 in Patients With Pulmonary Arterial Hypertension (PAH),Completed,Phase 3,Randomized,"December 17, 2008","May 14, 2012",Treatment,Tucson,Arizona,85724,All,18.0,2012-05-01,2008-12-01,1247.0,1.0,85724
NCT00818441,8.389513109,Dacomitinib (PF-00299804) As A Single Oral Agent In Selected Patients With Adenocarcinoma Of The Lung,Completed,Phase 2,Non-Randomized,"March 11, 2009","April 30, 2015",Treatment,Orange,California,92868-3298,All,18.0,2015-04-01,2009-03-01,2222.0,1.0,92868
NCT00818454,1.659292035,4 Week 2 Way Crossover Double Blind Treatment Phase With Combivent CFC Versus Albuterol Followed by a 4 Week Open Label Combivent Respimat When All Drugs Are Used for Symptom Relief as Needed in Pts With Moderate to Severe Asthma,Completed,Phase 2,,December 2008,,Treatment,Birmingham,Alabama,,All,18.0,,2008-12-01,731.0,1.0,35203
NCT00821093,6.157411239,Safety and Efficacy of Indacaterol Once Daily Versus Salmeterol Twice Daily in Chronic Obstructive Pulmonary Disease (COPD),Completed,Phase 3,Randomized,January 2009,October 2009,Treatment,Anniston,Alabama,36207-5710,All,40.0,2009-10-01,2009-01-01,273.0,1.0,36207
NCT00824473,4.750290178,A Study to Evaluate the Safety and Effectiveness of a Nasal Spray to Treat Seasonal Allergies,Completed,Phase 3,Randomized,December 2008,February 2009,Treatment,Austin,Texas,78731,All,12.0,2009-02-01,2008-12-01,62.0,1.0,78731
NCT00826449,2.127659574,Dasatinib and Erlotinib in Non-Small Cell Lung Cancer (NSCLC),Completed,Phase 1/Phase 2,,February 2009,June 2014,Treatment,Houston,Texas,77030,All,16.0,2014-06-01,2009-02-01,1946.0,1.0,77030
NCT00836953,6.060606061,Study to Collect Sera for Immunogenicity Testing in Children Vaccinated With Fluzone®,Completed,Phase 4,Non-Randomized,September 2003,July 2004,Prevention,Norfolk,Virginia,23510,All,0.5,2004-07-01,2003-09-01,304.0,1.0,23510
NCT00843193,8.080808081,Efficacy and Safety Study of GSK679586 in Patients With Severe Asthma,Completed,Phase 2,Randomized,"December 9, 2008","July 25, 2010",Treatment,Medford,Oregon,97504,All,18.0,2010-07-01,2008-12-01,577.0,1.0,97504
NCT00845429,6.71949754,"Immunogenicity of a Split, Cell-Based, Inactivated, Trivalent Influenza Vaccine in Healthy Adult Subjects",Completed,Phase 2,Randomized,October 2007,November 2008,Prevention,Hoover,Alabama,35216,All,18.0,2008-11-01,2007-10-01,397.0,1.0,35216
NCT00846586,5.477999812,Efficacy and Safety of Indacaterol Plus Tiotropium Versus Tiotropium Alone in Patients With Chronic Obstructive Pulmonary Disease,Completed,Phase 3,Randomized,March 2009,March 2010,Treatment,Birmingham,Alabama,32509,All,40.0,2010-03-01,2009-03-01,365.0,1.0,32509
NCT00854360,2.848860456,Study to Assess the Efficacy and Safety of BDP HFA Nasal Aerosol in Patients 12 Years and Older With SAR,Completed,Phase 2,Randomized,March 2009,May 2009,Treatment,Mission Viejo,California,92691,All,12.0,2009-05-01,2009-03-01,61.0,1.1,92691
NCT00855465,6.906857593,A Study to Evaluate Efficacy and Safety of Oral BAY63-2521 in Patients With CTEPH.,Completed,Phase 3,Randomized,"February 23, 2009","June 27, 2012",Treatment,La Jolla,California,92093,All,18.0,2012-06-01,2009-02-01,1216.0,1.0,92093
NCT00855894,2.43902439,A Study of the Combination of Erlotinib and Pertuzumab in Patients With Relapsed Non-small Cell Lung Cancer,Completed,Phase 2,Non-Randomized,March 2009,March 2012,Treatment,Los Angeles,California,90033,All,18.0,2012-03-01,2009-03-01,1096.0,1.0,90033
NCT00856193,1.515151515,A Study to Investigate the Bronchodilatory Effect of NVA237 in Patients With Chronic Obstructive Pulmonary Disease (COPD),Completed,Phase 2,Randomized,February 2009,May 2009,Treatment,Spartanburg,South Carolina,29303,All,40.0,2009-05-01,2009-02-01,89.0,1.0,29303
NCT00857766,22.5029036,A 16-Week Study to Evaluate the Effect of Advair DISKUS™ 250/50mcg on Arterial Stiffness in Subjects With Chronic Obstructive Pulmonary Disease (COPD),Completed,Phase 4,Randomized,March 2009,March 2010,Treatment,Birmingham,Alabama,35294,All,50.0,2010-03-01,2009-03-01,365.0,1.0,35294
NCT00862641,0.9049629411,A Study of the Safety and Tolerance of Regadenoson in Subjects With Asthma or Chronic Obstructive Pulmonary Disease,Completed,Phase 4,Randomized,April 2009,October 2009,Diagnostic,Montgomery,Alabama,36117,All,18.0,2009-10-01,2009-04-01,183.0,1.0,36117
NCT00863746,17.66086605,A 3rd/4th Line Placebo-controlled Trial of Sorafenib in Patients With Predominantly Non Squamous Non-Small Cell Lung Cancer (NSCLC).,Completed,Phase 3,Randomized,April 2009,April 2013,Treatment,Fayetteville,Arkansas,72703,All,18.0,2013-04-01,2009-04-01,1461.0,1.0,72703
NCT00864721,53.96825397,Sunitinib Non Small Cell Lung Cancer Patients Over 70,Completed,Phase 2,,February 2009,July 2012,Treatment,Ocala,Florida,34471,All,70.0,2012-07-01,2009-02-01,1246.0,1.0,34471
NCT00870584,9.221132898,Evaluate the Effect of Omalizumab on Markers of Asthma Impairment in Patients With Persistent Allergic Asthma,Completed,Phase 4,Randomized,March 2009,March 2010,Treatment,Jasper,Alabama,35501,All,12.0,2010-03-01,2009-03-01,365.0,4.2,35501
NCT00870870,15.17241379,A Study of IMC-A12 (Cixutumumab) With and Without Other Standard Chemotherapies in Participants With Lung Cancer Who Have Not Received Chemotherapy Before,Completed,Phase 2,Randomized,March 2009,May 2012,Treatment,Anniston,Alabama,36207,All,18.0,2012-05-01,2009-03-01,1157.0,1.0,36207
NCT00873912,0.625,A Prospective Study to Evaluate the Safety of a New Monovalent Intranasal Influenza Vaccine,Completed,Phase 4,Randomized,May 2009,December 2009,Prevention,Daytona Beach,Florida,32117,All,18.0,2009-12-01,2009-05-01,214.0,1.0,32117
NCT00874848,31.58971362,Efficacy/Safety of Imprime PGG With Cetuximab & Paclitaxel/Carboplatin Therapy in Pts With Untreated Advanced Non-Small Cell Lung Cancer,Completed,Phase 2,Randomized,August 2009,August 2015,Treatment,Augusta,Georgia,30912,All,18.0,2015-08-01,2009-08-01,2191.0,1.0,30912
NCT00877383,4.55434916,Efficacy and Safety of Indacaterol Plus Tiotropium Versus Tiotropium Alone in Patients With Chronic Obstructive Pulmonary Disease,Completed,Phase 3,Randomized,April 2009,February 2010,Treatment,Anniston,Alabama,36207-5710,All,40.0,2010-02-01,2009-04-01,306.0,1.0,36207
NCT00880100,8.333333333,Use of Ultrase® MT12 in Young Cystic Fibrosis Children (CF),Completed,Phase 3,,April 2009,November 2009,Treatment,Aurora,Colorado,80045,All,2.0,2009-11-01,2009-04-01,214.0,1.0,80045
NCT00887159,31.41025641,A Randomized Phase II Study of Cisplatin and Etoposide in Combination With Either Hedgehog Inhibitor GDC-0449 or IGF-1R MOAB IMC-A12 for Patients With Extensive Stage,Completed,Phase 2,Randomized,"July 16, 2009","November 15, 2016",Treatment,Scottsdale,Arizona,85259,All,18.0,2016-11-01,2009-07-01,2680.0,1.0,85259
NCT00887978,8.665334499,Efficacy and Safety of Oral UT-15C Tablets to Treat Pulmonary Arterial Hypertension,Completed,Phase 3,Randomized,June 2009,July 2011,Treatment,Birmingham,Alabama,35294-0006,All,18.0,2011-07-01,2009-06-01,760.0,1.0,35294
NCT00890825,1.136363636,AZD6244 in Combination With Docetaxel Versus Docetaxel Alone in KRAS Mutation Positive NSCLC Patients,Completed,Phase 2,Randomized,"April 20, 2009","November 2, 2016",Treatment,Los Angeles,California,90095,All,18.0,2016-11-01,2009-04-01,2771.0,1.0,90095
NCT00891462,13.23306513,Efficacy and Safety of Aclidinium Bromide for Treatment of Moderate to Severe Chronic Obstructive Pulmonary Disease (COPD) (LAS-MD-33),Completed,Phase 3,Randomized,April 2009,November 2009,Treatment,Birmingham,Alabama,35209,All,40.0,2009-11-01,2009-04-01,214.0,1.0,35209
NCT00893763,0.0,Strategies To Prevent Pneumonia 2 (SToPP2),Completed,Phase 2,Randomized,September 2008,June 2012,Prevention,Richmond,Virginia,23298-0567,All,18.0,2012-06-01,2008-09-01,1369.0,1.0,23298
NCT00896454,39.39393939,Study of Denosumab in the Treatment of Hypercalcemia of Malignancy in Subjects With Elevated Serum Calcium,Completed,Phase 2,,"November 16, 2009","August 21, 2013",Treatment,Encinitas,California,92024,All,18.0,2013-08-01,2009-11-01,1369.0,1.0,92024
NCT00900731,5.462432575,A Study to Compare the Lung Effect of Indacaterol and Tiotropium in Chronic Obstructive Pulmonary Disease (COPD),Completed,Phase 3,Randomized,June 2009,March 2010,Treatment,Birmingham,Alabama,35209,All,40.0,2010-03-01,2009-06-01,273.0,1.0,35209
NCT00902174,19.61361185,Imatinib (QTI571) in Pulmonary Arterial Hypertension,Completed,Phase 3,Randomized,September 2009,May 2011,Treatment,Birmingham,Alabama,35294,All,18.0,2011-05-01,2009-09-01,607.0,1.0,35294
NCT00903201,7.544255025,28 Day Repeat Dose in Cystic Fibrosis Patients,Completed,Phase 2,Randomized,"September 28, 2009","December 29, 2010",Treatment,Birmingham,Alabama,35233,All,18.0,2010-12-01,2009-09-01,456.0,1.0,35233
NCT00903331,4.208802165,Macitentan Use in an Idiopathic Pulmonary Fibrosis Clinical Study,Completed,Phase 2,Randomized,May 2009,August 2011,Treatment,Birmingham,Alabama,35294,All,18.0,2011-08-01,2009-05-01,822.0,1.0,35294
NCT00906282,6.52173913,"Preoperative Pemetrexed and Carboplatin for Select Stage IB, II, and III Non-Squamous Non-Small-Cell Lung Cancer",Completed,Phase 2,,June 2009,September 2015,Treatment,Fort Myers,Florida,33901,All,18.0,2015-09-01,2009-06-01,2283.0,1.0,33901
NCT00909532,8.74266296,Study of Ivacaftor in Cystic Fibrosis Subjects Aged 12 Years and Older With the G551D Mutation,Completed,Phase 3,Randomized,June 2009,November 2012,Treatment,Birmingham,Alabama,35233-1711,All,12.0,2012-11-01,2009-06-01,1249.0,1.0,35233
NCT00909727,5.769230769,Study of Ivacaftor in Cystic Fibrosis Subjects Aged 6 to 11 Years With the G551D Mutation,Completed,Phase 3,Randomized,August 2009,April 2011,Treatment,Birmingham,Alabama,35233-1711,All,6.0,2011-04-01,2009-08-01,608.0,1.0,35233
NCT00909779,41.96895148,Safety Study of Arformoterol Tartrate Inhalation Solution in Chronic Obstructive Pulmonary Disease (COPD) Subjects,Completed,Phase 3,Randomized,June 2009,June 2012,Treatment,Birmingham,Alabama,25233,All,40.0,2012-06-01,2009-06-01,1096.0,1.0,25233
